timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324069.0982435,53.69840462813619,move,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),YTK 7
1762324070.0982451,13.103064322415648,move,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Destiny 9
1762324071.0982451,3.025320186052738,alert,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),YTK 7
1762324072.0982454,71.19847833398984,alert,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324073.0982454,72.44236930988392,alert,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),YTK 7
1762324074.098246,53.1926787512155,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324075.0982463,77.87818945397244,move,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),YTK 7
1762324076.0982463,82.3295959372935,scan,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Destiny 9
1762324077.0982466,99.93943520840318,move,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Life Path 4
1762324078.0982468,79.22712750749838,scan,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Destiny 9
