timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324068.9820817,75.75875661407937,scan,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),YTK 7
1762324069.9820826,84.55332222398681,move,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Destiny 9
1762324070.9820828,77.59818700529894,move,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Nahuatl 2
1762324071.982083,1.9406930499888175,alert,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324072.982083,14.879951241435963,alert,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Life Path 4
1762324073.9820836,13.976517405724486,move,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),YTK 7
1762324074.982084,59.43854877537789,scan,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Russian 3
1762324075.982084,81.49142487623317,move,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),YTK 7
1762324076.982084,5.159275959921206,move,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Destiny 9
1762324077.9820843,96.79114013290493,scan,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),YTK 7
