timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324068.990662,80.29009762693016,scan,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Destiny 9
1762324069.9906642,41.51787921749701,scan,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Russian 3
1762324070.9906647,80.71245325140198,move,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324071.9906652,52.811046210028124,scan,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Destiny 9
1762324072.9906654,60.26094436020419,alert,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324073.9906662,23.67185411157937,alert,low,Tlahueto Tlatlacatecolo (Light Against Demons),YTK 7
1762324074.9906664,24.988256805932487,alert,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Russian 3
1762324075.990667,89.06327211309373,scan,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Russian 3
1762324076.9906676,45.62918781710551,alert,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Life Path 4
1762324077.9906676,14.10929931115541,scan,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Destiny 9
