timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324069.0683293,60.89390771512455,move,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324070.068331,90.9046349577877,alert,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324071.068331,23.593183648829942,move,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),YTK 7
1762324072.0683312,79.9941534053089,alert,high,Tlahueto Tlatlacatecolo (Light Against Demons),Life Path 4
1762324073.0683315,76.62381309811424,move,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324074.0683317,3.41007551371193,move,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324075.0683317,79.55499448690708,move,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324076.068332,81.8565349410052,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Russian 3
1762324077.068332,94.6007476528173,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Life Path 4
1762324078.0683322,84.31623447264084,move,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Life Path 4
