timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324069.0185058,92.21763222289296,scan,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Russian 3
1762324070.0185075,31.441903708705066,scan,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Russian 3
1762324071.0185077,54.95725575345142,scan,low,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Destiny 9
1762324072.018508,15.338536645301204,scan,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324073.0185082,1.1443447641566684,alert,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324074.0185084,61.947992030316,scan,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324075.018509,19.18547092595071,scan,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),YTK 7
1762324076.0185091,0.22162670217895641,alert,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Russian 3
1762324077.0185091,36.09058435433503,move,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324078.0185094,62.87166654976004,scan,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
