timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324068.94766,25.56052713720981,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),YTK 7
1762324069.9476616,5.837742278363867,alert,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),YTK 7
1762324070.9476619,0.18406055759617734,move,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Nahuatl 2
1762324071.9476619,96.93863091376839,move,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324072.947662,88.59081544622542,scan,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Life Path 4
1762324073.9476624,85.07892064530658,alert,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),YTK 7
1762324074.9476626,86.75154597459752,scan,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Russian 3
1762324075.9476626,21.54611140112337,move,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Nahuatl 2
1762324076.9476628,95.47280720461157,alert,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Russian 3
1762324077.9476633,12.928416145994802,alert,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Russian 3
