timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324069.0147393,91.87929086861226,scan,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324070.0147402,44.74384350995775,move,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),YTK 7
1762324071.0147405,22.83090706900015,move,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324072.0147405,34.37589539707538,scan,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Nahuatl 2
1762324073.014741,84.98194359019357,scan,low,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324074.0147412,33.77854808521577,move,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Russian 3
1762324075.0147414,23.375570573211224,move,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Russian 3
1762324076.0147414,97.72160044489458,move,low,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324077.0147414,75.82062953290351,alert,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),YTK 7
1762324078.014742,46.097113589851915,move,low,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Russian 3
