timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324068.9509702,57.0660467875582,move,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324069.9509714,35.61903602636212,scan,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Life Path 4
1762324070.9509714,41.52882221025194,move,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Destiny 9
1762324071.9509716,14.4479590068459,scan,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324072.9509718,78.25833483136144,alert,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),YTK 7
1762324073.9509726,73.54062061875541,alert,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Destiny 9
1762324074.950973,43.104030551427165,scan,high,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Life Path 4
1762324075.9509733,55.486075723169634,alert,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Russian 3
1762324076.9509733,59.2276492657168,alert,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Nahuatl 2
1762324077.9509735,35.044058905462585,scan,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Nahuatl 2
