timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324069.084056,97.65337569974996,alert,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Russian 3
1762324070.0840573,73.73545167682988,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Nahuatl 2
1762324071.0840576,62.06810017182014,move,low,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),YTK 7
1762324072.0840576,13.74325340256064,move,low,Tlahueto Tlatlacatecolo (Light Against Demons),Nahuatl 2
1762324073.0840578,15.68648515764518,alert,low,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Nahuatl 2
1762324074.084058,10.016729464455864,scan,high,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Russian 3
1762324075.0840583,70.43640417033843,alert,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),YTK 7
1762324076.0840583,75.23896477308998,alert,low,Tlahueto Tlatlacatecolo (Light Against Demons),Nahuatl 2
1762324077.0840585,59.50660036238226,move,low,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),YTK 7
1762324078.0840585,27.91497886279225,move,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Destiny 9
