timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324068.904225,54.58911671833534,scan,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324069.904229,12.282172405963598,move,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324070.9042294,57.36464747379591,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Russian 3
1762324071.9042296,20.497509734921493,scan,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324072.9042299,92.45277466214445,alert,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Life Path 4
1762324073.9042304,79.66767072558238,alert,medium,Tlahueto Tlatlacatecolo (Light Against Demons),Nahuatl 2
1762324074.9042306,19.55806531122447,scan,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Russian 3
1762324075.9042308,77.16400303635625,alert,low,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324076.904231,76.69661469953823,alert,medium,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Nahuatl 2
1762324077.9042313,33.770873395869216,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Nahuatl 2
