timestamp,sensor_data,action,threat_level,nahuatl_warning,numerology
1762324069.0534642,97.48438068103574,scan,low,Tlahueto Tlatlacatecolo (Light Against Demons),Life Path 4
1762324070.0534654,0.08567591846680989,scan,medium,Tlaloc Tlatlauhqui (Tlaloc's Red Thunder),Destiny 9
1762324071.0534656,82.40080559455583,move,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Russian 3
1762324072.0534656,14.439322023744793,move,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Nahuatl 2
1762324073.0534658,40.54412024361732,scan,high,Tlahueto Tlatlacatecolo (Light Against Demons),Life Path 4
1762324074.053466,77.01300132259715,move,medium,Huitzilopochtli Tlamahuizolli (Hummingbird Warrior's Glory),Destiny 9
1762324075.0534663,16.119835991488806,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),YTK 7
1762324076.0534666,83.23035848151389,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),YTK 7
1762324077.0534668,16.436255170379134,move,high,Tlahueto Tlatlacatecolo (Light Against Demons),Russian 3
1762324078.053467,14.436086722769604,scan,high,Tlacatecolotl Tlatlacatecolo (Demon Against Demons),Russian 3
